customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,purchase_decision,Cluster,high_purchase_customer,purchase_label,Cluster_Label
6295,20,0,1,52044,57,8,40.93,0,9,0.87,1,The product did not match the description.,2024-06-12,1,0,0,0,High Value Customer
6296,48,0,8,100544,95,33,56.25,9,1,0.75,0,Excellent customer service.,2025-09-17,1,2,1,1,Potential Customer
6297,46,0,1,69206,12,32,31.18,13,13,0.34,0,Excellent customer service.,2025-06-27,1,1,1,1,Low Engagement Customer
6298,46,0,5,39337,16,27,28.8,12,11,0.97,1,"Poor quality, item broke after a week.",2025-04-06,1,1,1,1,Low Engagement Customer
6299,47,0,7,71320,44,29,50.2,11,21,0.3,0,Good quality and value for money.,2025-10-12,1,2,1,1,Potential Customer
6300,70,1,6,71658,39,15,47.42,4,10,0.24,0,Love the products and fast shipping.,2025-09-03,1,1,0,0,Low Engagement Customer
6301,25,1,5,32509,72,15,43.03,2,5,0.71,0,"Great experience, will shop again!",2025-08-19,1,0,0,0,High Value Customer
6302,44,1,6,71080,40,35,32.51,13,10,0.3,0,Very satisfied with my purchase.,2025-07-25,1,1,1,1,Low Engagement Customer
6303,28,1,3,33430,36,5,41.32,0,13,0.83,0,"Great experience, will shop again!",2025-05-23,1,0,0,0,High Value Customer
6304,70,0,0,135626,77,14,65.74,0,1,0.45,0,The website is easy to use.,2025-05-11,1,3,0,0,Other
6305,23,1,0,118658,28,21,58.72,5,6,0.12,0,The website is easy to use.,2025-05-14,1,0,0,0,High Value Customer
6306,58,0,5,85192,88,36,51.01,12,9,0.14,0,Good quality and value for money.,2025-10-04,1,2,1,1,Potential Customer
6307,46,1,6,145839,42,40,55.77,15,26,0.79,0,Good quality and value for money.,2025-07-19,1,3,1,1,Other
6308,49,0,2,159285,83,31,72.76,6,30,0.17,0,"Great experience, will shop again!",2025-08-12,1,3,1,1,Other
6309,70,1,6,175172,55,26,60.58,6,20,0.8,0,Love the products and fast shipping.,2025-08-09,1,3,1,1,Other
6310,44,0,3,54449,31,31,44.69,13,16,0.81,0,Good quality and value for money.,2025-05-02,1,1,1,1,Low Engagement Customer
6311,37,0,4,125419,63,30,64.86,9,2,0.6,0,Very satisfied with my purchase.,2025-08-27,1,3,1,1,Other
6312,68,0,5,91896,30,23,48.28,8,3,0.1,0,"Great experience, will shop again!",2025-06-11,1,1,1,1,Low Engagement Customer
6313,70,1,4,161725,5,10,49.29,0,16,0.62,1,Shipping was too slow.,2024-10-02,1,3,0,0,Other
6314,49,1,9,96445,63,28,46.97,8,29,0.77,1,I will not be shopping here again.,2025-02-06,1,2,1,1,Potential Customer
6315,40,1,9,58468,50,10,36.15,1,13,0.61,0,Excellent customer service.,2025-08-03,1,0,0,0,High Value Customer
6316,48,0,5,60883,18,23,30.19,8,21,0.24,0,"Great experience, will shop again!",2025-06-22,1,1,1,1,Low Engagement Customer
6317,33,0,1,26790,39,17,26.52,5,12,0.06,0,Good quality and value for money.,2025-09-06,1,1,0,0,Low Engagement Customer
6318,66,0,4,174824,57,33,74.49,9,16,0.19,0,Good quality and value for money.,2025-06-23,1,3,1,1,Other
6319,39,1,2,122450,10,25,46.11,9,29,0.73,0,The website is easy to use.,2025-08-01,1,1,1,1,Low Engagement Customer
6320,52,0,9,96430,77,42,48.51,15,21,0.53,0,Excellent customer service.,2025-10-10,1,2,1,1,Potential Customer
6321,30,0,2,73898,53,23,41.38,7,23,0.9,1,Difficult to navigate the website.,2024-06-28,1,0,1,1,High Value Customer
6322,31,1,5,60341,88,40,46.53,13,14,0.17,0,Good quality and value for money.,2025-07-01,1,2,1,1,Potential Customer
6323,68,0,2,139954,78,39,69.35,12,27,0.66,0,Good quality and value for money.,2025-10-07,1,3,1,1,Other
6324,68,0,0,51934,21,31,39.21,12,17,0.56,0,Good quality and value for money.,2025-07-25,1,1,1,1,Low Engagement Customer
6325,36,0,1,42449,75,22,33.92,7,14,0.87,0,Excellent customer service.,2025-10-11,1,2,0,1,Potential Customer
6326,20,1,3,56037,49,8,48.07,0,17,0.89,0,Good quality and value for money.,2025-10-06,1,0,0,0,High Value Customer
6327,42,1,9,106928,58,39,51.02,14,12,0.83,0,Good quality and value for money.,2025-07-14,1,2,1,1,Potential Customer
6328,21,1,0,132362,62,14,65.29,0,10,0.69,0,Love the products and fast shipping.,2025-08-27,1,3,0,0,Other
6329,60,0,1,37664,8,26,28.46,12,9,0.28,0,The website is easy to use.,2025-08-23,1,1,1,1,Low Engagement Customer
6330,53,0,4,100016,98,23,51.44,4,4,0.32,0,Very satisfied with my purchase.,2025-08-12,1,2,1,1,Potential Customer
6331,65,1,1,46300,34,14,26.27,3,19,0.66,0,"Great experience, will shop again!",2025-06-06,1,1,0,0,Low Engagement Customer
6332,50,0,9,65968,2,35,41.81,15,26,0.83,0,Very satisfied with my purchase.,2025-07-16,1,1,1,1,Low Engagement Customer
6333,24,0,5,35275,63,17,30.24,5,22,0.59,0,"Great experience, will shop again!",2025-10-12,1,0,0,0,High Value Customer
6334,37,0,3,58117,22,11,28.98,2,29,0.46,0,"Great experience, will shop again!",2025-06-10,1,1,0,0,Low Engagement Customer
6335,69,0,1,24283,88,11,35.4,1,27,0.73,0,The website is easy to use.,2025-05-08,1,2,0,0,Potential Customer
6336,41,1,9,116703,43,27,59.18,8,9,0.26,0,"Great experience, will shop again!",2025-08-25,1,3,1,1,Other
6337,63,1,4,51679,83,37,42.69,13,23,0.44,0,Excellent customer service.,2025-08-10,1,2,1,1,Potential Customer
6338,65,0,1,30949,61,37,40.73,15,4,0.84,1,The product did not match the description.,2024-05-04,1,2,1,1,Potential Customer
6339,55,1,4,94179,10,21,45.76,8,16,0.38,0,The website is easy to use.,2025-06-13,1,1,0,0,Low Engagement Customer
6340,37,0,2,142388,33,24,49.35,6,12,0.88,0,The website is easy to use.,2025-10-03,1,3,1,1,Other
6341,29,1,7,26458,83,24,41.91,6,15,0.81,0,Love the products and fast shipping.,2025-10-03,1,0,1,1,High Value Customer
6342,70,1,5,27915,65,16,36.39,3,24,0.5,0,Excellent customer service.,2025-07-19,1,2,0,0,Potential Customer
6343,67,0,5,46714,90,39,42.05,14,27,0.51,0,Love the products and fast shipping.,2025-05-09,1,2,1,1,Potential Customer
6344,50,1,5,60290,85,34,41.22,11,11,0.29,0,Very satisfied with my purchase.,2025-10-15,1,2,1,1,Potential Customer
6345,55,1,9,94209,100,34,68.83,9,25,0.53,0,Very satisfied with my purchase.,2025-06-29,1,3,1,1,Other
6346,67,0,3,48006,27,21,32.45,7,4,0.04,0,"Great experience, will shop again!",2025-09-21,1,1,0,0,Low Engagement Customer
6347,46,1,2,56016,22,21,39.55,8,19,0.96,1,Shipping was too slow.,2024-08-13,1,1,0,0,Low Engagement Customer
6348,21,0,4,88620,89,16,49.84,1,20,0.12,0,Very satisfied with my purchase.,2025-08-28,1,0,0,0,High Value Customer
6349,28,1,0,84653,13,17,40.75,5,27,0.03,0,The website is easy to use.,2025-10-08,1,0,0,0,High Value Customer
6350,68,1,7,51967,13,19,27.52,7,1,0.33,0,The website is easy to use.,2025-06-16,1,1,0,0,Low Engagement Customer
6351,32,0,9,134034,50,25,47.83,7,2,0.53,0,Love the products and fast shipping.,2025-08-06,1,3,1,1,Other
6352,30,1,2,51080,65,22,44.75,7,3,0.64,0,Good quality and value for money.,2025-05-17,1,0,0,1,High Value Customer
6353,22,1,8,77525,66,14,50.31,2,19,0.24,0,Excellent customer service.,2025-09-08,1,0,0,0,High Value Customer
6354,26,1,6,77282,60,9,41.85,0,21,0.14,0,The website is easy to use.,2025-10-08,1,0,0,0,High Value Customer
6355,65,0,1,36104,36,6,28.76,1,2,0.1,0,Good quality and value for money.,2025-08-24,1,1,0,0,Low Engagement Customer
6356,23,0,5,25656,2,5,31.13,2,27,0.11,1,The product did not match the description.,2024-08-30,1,0,0,0,High Value Customer
6357,58,0,8,179677,63,48,73.46,15,21,0.9,0,"Great experience, will shop again!",2025-05-21,1,3,1,1,Other
6358,25,0,9,145703,77,29,63.28,7,26,0.84,0,The website is easy to use.,2025-06-21,1,3,1,1,Other
6359,48,1,8,71076,32,33,40.88,12,25,0.66,0,The website is easy to use.,2025-06-13,1,1,1,1,Low Engagement Customer
6360,41,0,2,139743,67,26,69.44,7,2,0.2,0,Good quality and value for money.,2025-08-24,1,3,1,1,Other
6361,46,0,2,59532,37,34,45.39,13,6,0.93,0,The website is easy to use.,2025-10-16,1,1,1,1,Low Engagement Customer
6362,43,1,5,56064,70,21,54.37,5,29,0.07,0,Very satisfied with my purchase.,2025-05-02,1,2,0,0,Potential Customer
6363,33,1,2,81987,26,16,40.73,4,27,0.42,1,"Poor quality, item broke after a week.",2024-10-10,1,0,0,0,High Value Customer
6364,65,1,4,161622,36,41,61.05,15,27,0.42,0,Love the products and fast shipping.,2025-05-29,1,3,1,1,Other
6365,22,0,9,71999,11,9,39.73,2,6,0.38,0,Good quality and value for money.,2025-10-03,1,0,0,0,High Value Customer
6366,25,1,8,135244,97,22,62.42,2,18,0.23,0,"Great experience, will shop again!",2025-09-13,1,3,0,1,Other
6367,38,1,9,82360,41,35,44.48,14,6,0.72,0,"Great experience, will shop again!",2025-05-13,1,1,1,1,Low Engagement Customer
6368,56,1,5,51909,76,25,48.46,7,27,0.55,0,Excellent customer service.,2025-05-02,1,2,1,1,Potential Customer
6369,58,1,2,59077,76,36,43.13,13,18,0.04,0,The website is easy to use.,2025-07-15,1,2,1,1,Potential Customer
6370,55,0,6,137671,60,25,50.12,5,16,0.66,0,Good quality and value for money.,2025-06-30,1,3,1,1,Other
6371,22,0,1,53440,23,11,37.44,3,23,0.87,0,Very satisfied with my purchase.,2025-05-12,1,0,0,0,High Value Customer
6372,50,0,9,154664,51,24,55.31,5,6,0.71,0,Excellent customer service.,2025-10-02,1,3,1,1,Other
6373,33,0,9,141890,88,21,68.54,3,6,0.57,0,Excellent customer service.,2025-06-10,1,3,0,0,Other
6374,61,1,9,120836,83,18,58.46,1,14,0.6,0,Very satisfied with my purchase.,2025-06-19,1,3,0,0,Other
6375,56,1,4,105284,42,21,53.77,5,27,0.08,0,The website is easy to use.,2025-08-04,1,3,0,0,Other
6376,65,1,5,49809,62,16,42.74,3,14,0.46,1,I will not be shopping here again.,2025-04-10,1,2,0,0,Potential Customer
6377,48,1,7,88413,78,29,47.55,8,22,0.4,0,"Great experience, will shop again!",2025-09-24,1,2,1,1,Potential Customer
6378,59,0,9,53010,45,18,46.41,5,5,0.62,0,Very satisfied with my purchase.,2025-08-06,1,1,0,0,Low Engagement Customer
6379,27,1,1,39222,90,26,47.5,8,29,0.58,0,Very satisfied with my purchase.,2025-05-31,1,2,1,1,Potential Customer
6380,28,0,9,137452,51,15,57.7,1,29,0.81,0,Excellent customer service.,2025-06-06,1,3,0,0,Other
6381,28,0,9,133219,65,33,63.78,9,12,0.6,0,Good quality and value for money.,2025-08-08,1,3,1,1,Other
6382,27,0,0,133187,36,21,44.6,5,3,0.34,0,Good quality and value for money.,2025-10-27,1,0,0,0,High Value Customer
6383,28,0,7,26742,53,11,39.81,2,19,0.52,0,Good quality and value for money.,2025-06-28,1,0,0,0,High Value Customer
6384,52,0,5,77625,71,29,56.09,9,13,0.61,0,"Great experience, will shop again!",2025-08-21,1,2,1,1,Potential Customer
6385,53,0,8,115861,75,33,59.89,9,29,0.1,0,The website is easy to use.,2025-06-21,1,3,1,1,Other
6386,21,0,9,81540,83,12,56.6,0,10,0.89,0,Excellent customer service.,2025-09-26,1,0,0,0,High Value Customer
6387,45,1,4,149762,77,41,69.59,12,20,0.48,0,Good quality and value for money.,2025-09-15,1,3,1,1,Other
6388,39,1,4,134216,46,38,46.94,14,17,0.46,0,Excellent customer service.,2025-09-25,1,3,1,1,Other
6389,44,0,3,69777,13,6,34.49,1,6,0.44,0,Good quality and value for money.,2025-05-10,1,1,0,0,Low Engagement Customer
6390,20,1,5,65197,44,14,47.7,2,29,0.13,0,Excellent customer service.,2025-07-25,1,0,0,0,High Value Customer
6391,36,0,9,47120,48,18,39.31,6,28,0.27,0,Good quality and value for money.,2025-05-15,1,0,0,0,High Value Customer
6392,69,1,9,120252,31,15,49.13,3,7,0.78,0,The website is easy to use.,2025-10-01,1,3,0,0,Other
6393,24,0,9,138687,48,23,55.17,6,26,0.49,0,"Great experience, will shop again!",2025-06-30,1,3,1,1,Other
6394,27,1,9,141218,58,33,60.04,9,9,0.21,0,Very satisfied with my purchase.,2025-09-21,1,3,1,1,Other
6395,67,0,4,72930,99,30,63.21,7,4,0.08,0,"Great experience, will shop again!",2025-08-26,1,2,1,1,Potential Customer
6396,18,1,6,67098,86,12,58.4,0,10,0.73,1,The product did not match the description.,2025-02-27,1,0,0,0,High Value Customer
6397,63,0,9,86162,95,34,55.6,9,26,0.16,0,Good quality and value for money.,2025-09-23,1,2,1,1,Potential Customer
6398,42,1,8,54949,23,6,44.43,0,30,0.16,0,Love the products and fast shipping.,2025-10-06,1,0,0,0,High Value Customer
6399,40,1,2,100663,44,34,54.83,13,25,0.93,0,Very satisfied with my purchase.,2025-08-14,1,3,1,1,Other
6400,54,1,1,94899,7,26,50.29,11,7,0.25,0,Love the products and fast shipping.,2025-09-27,1,1,1,1,Low Engagement Customer
6401,64,0,0,168996,73,38,65.76,12,24,0.31,0,The website is easy to use.,2025-08-03,1,3,1,1,Other
6402,58,0,9,48034,8,6,39.15,2,4,0.12,0,"Great experience, will shop again!",2025-07-05,1,1,0,0,Low Engagement Customer
6403,19,1,1,20318,77,10,30.69,1,19,0.34,0,"Great experience, will shop again!",2025-07-11,1,0,0,0,High Value Customer
6404,21,0,7,26873,15,5,23.23,0,4,0.5,1,"Poor quality, item broke after a week.",2024-08-02,1,0,0,0,High Value Customer
6405,63,1,0,66520,66,14,51.34,1,22,0.05,0,Love the products and fast shipping.,2025-05-23,1,2,0,0,Potential Customer
6406,59,1,9,103705,34,12,48.86,2,19,1.0,0,"Great experience, will shop again!",2025-09-17,1,1,0,0,Low Engagement Customer
6407,45,0,9,125292,99,42,73.27,13,18,0.74,0,Good quality and value for money.,2025-05-18,1,3,1,1,Other
6408,26,0,9,140761,86,18,62.2,2,20,0.65,0,Excellent customer service.,2025-09-21,1,3,0,0,Other
6409,63,0,5,59808,38,8,41.12,0,3,0.53,0,The website is easy to use.,2025-06-14,1,1,0,0,Low Engagement Customer
6410,24,1,3,72821,74,10,50.18,0,11,0.53,0,Love the products and fast shipping.,2025-08-15,1,0,0,0,High Value Customer
6411,48,0,5,36111,69,12,43.08,2,11,0.22,0,Love the products and fast shipping.,2025-09-22,1,2,0,0,Potential Customer
6412,58,0,5,49034,5,16,40.6,6,1,0.66,0,The website is easy to use.,2025-07-25,1,1,0,0,Low Engagement Customer
6413,29,1,4,105537,60,25,52.0,6,16,0.97,0,The website is easy to use.,2025-09-21,1,0,1,1,High Value Customer
6414,67,0,5,32055,6,19,23.05,8,11,0.85,0,"Great experience, will shop again!",2025-10-21,1,1,0,0,Low Engagement Customer
6415,70,0,8,125650,66,15,51.92,1,19,0.19,0,Love the products and fast shipping.,2025-09-04,1,3,0,0,Other
6416,47,0,9,56037,61,19,37.18,5,7,0.1,0,"Great experience, will shop again!",2025-06-24,1,2,0,0,Potential Customer
6417,57,1,9,74312,31,13,40.28,2,22,0.94,0,Love the products and fast shipping.,2025-08-15,1,1,0,0,Low Engagement Customer
6418,43,0,5,22729,14,32,34.11,15,12,0.72,0,Very satisfied with my purchase.,2025-09-02,1,1,1,1,Low Engagement Customer
6419,31,0,9,58732,33,24,30.89,8,9,0.64,0,Good quality and value for money.,2025-09-29,1,1,1,1,Low Engagement Customer
6420,41,0,0,123882,27,41,45.54,15,21,0.02,0,Excellent customer service.,2025-10-05,1,1,1,1,Low Engagement Customer
6421,56,1,5,72788,33,34,35.13,14,28,0.09,0,"Great experience, will shop again!",2025-09-19,1,1,1,1,Low Engagement Customer
6422,48,0,4,129398,4,35,54.86,13,20,0.55,0,Excellent customer service.,2025-06-02,1,3,1,1,Other
6423,64,1,9,87259,63,18,42.59,4,1,0.22,1,"Poor quality, item broke after a week.",2024-02-07,1,2,0,0,Potential Customer
6424,56,0,0,110450,30,14,42.08,2,30,0.98,0,Very satisfied with my purchase.,2025-08-11,1,1,0,0,Low Engagement Customer
6425,32,0,9,72698,62,15,37.77,3,17,0.64,0,Good quality and value for money.,2025-05-13,1,0,0,0,High Value Customer
6426,53,0,8,171127,80,25,75.85,5,15,0.27,0,Excellent customer service.,2025-07-12,1,3,1,1,Other
6427,37,0,5,66480,16,24,37.17,10,5,0.45,0,Very satisfied with my purchase.,2025-10-25,1,1,1,1,Low Engagement Customer
6428,42,0,8,148814,56,30,69.76,9,25,0.57,0,Very satisfied with my purchase.,2025-07-12,1,3,1,1,Other
6429,42,0,2,127538,13,7,41.49,0,18,0.83,0,Good quality and value for money.,2025-09-10,1,0,0,0,High Value Customer
6430,44,1,2,51751,36,25,39.82,9,13,0.0,0,Very satisfied with my purchase.,2025-07-21,1,1,1,1,Low Engagement Customer
6431,35,0,5,21109,30,32,26.26,14,27,0.79,0,The website is easy to use.,2025-07-07,1,1,1,1,Low Engagement Customer
6432,55,0,1,29953,35,6,27.05,1,14,0.22,0,The website is easy to use.,2025-05-29,1,1,0,0,Low Engagement Customer
6433,67,1,1,43112,90,29,51.05,9,22,0.69,0,Very satisfied with my purchase.,2025-07-18,1,2,1,1,Potential Customer
6434,53,1,0,79413,69,28,57.99,8,20,0.87,1,Customer service was unhelpful.,2024-10-17,1,2,1,1,Potential Customer
6435,46,0,5,31418,23,11,30.66,3,26,0.33,0,Excellent customer service.,2025-09-15,1,1,0,0,Low Engagement Customer
6436,33,1,2,131077,20,27,59.57,9,19,0.66,0,"Great experience, will shop again!",2025-09-05,1,3,1,1,Other
6437,20,1,9,102365,71,17,62.34,2,13,0.66,0,Good quality and value for money.,2025-08-10,1,0,0,0,High Value Customer
6438,44,0,8,89290,33,31,43.57,11,1,0.07,1,I will not be shopping here again.,2024-03-24,1,1,1,1,Low Engagement Customer
6439,34,0,9,92901,75,19,55.62,3,17,0.58,0,The website is easy to use.,2025-07-16,1,0,0,0,High Value Customer
6440,26,1,2,102437,38,27,39.48,8,12,0.98,1,I will not be shopping here again.,2025-04-17,1,0,1,1,High Value Customer
6441,23,0,4,125816,6,14,55.87,3,18,0.18,0,Love the products and fast shipping.,2025-05-23,1,0,0,0,High Value Customer
6442,69,0,9,72433,72,21,48.74,4,30,0.12,0,Good quality and value for money.,2025-07-30,1,2,0,0,Potential Customer
6443,61,1,2,176190,13,14,55.31,2,16,0.98,0,Good quality and value for money.,2025-07-08,1,3,0,0,Other
6444,67,0,2,178507,44,22,65.84,4,9,0.6,0,Excellent customer service.,2025-10-03,1,3,0,1,Other
6445,61,0,9,50799,70,32,48.19,12,16,0.23,0,"Great experience, will shop again!",2025-10-06,1,2,1,1,Potential Customer
6446,53,0,5,42992,3,20,31.54,8,18,0.69,0,Very satisfied with my purchase.,2025-05-05,1,1,0,0,Low Engagement Customer
6447,59,0,0,141855,82,33,64.35,9,7,0.15,0,Very satisfied with my purchase.,2025-06-04,1,3,1,1,Other
6448,31,0,9,81366,31,33,40.27,13,1,0.49,0,The website is easy to use.,2025-05-07,1,1,1,1,Low Engagement Customer
6449,28,0,9,94961,15,13,33.05,2,19,0.89,0,"Great experience, will shop again!",2025-08-25,1,0,0,0,High Value Customer
6450,42,0,9,116234,73,40,56.65,14,26,0.18,0,The website is easy to use.,2025-06-20,1,3,1,1,Other
6451,25,1,5,61660,59,18,38.2,4,15,0.1,0,Good quality and value for money.,2025-09-09,1,0,0,0,High Value Customer
6452,49,0,2,139458,23,9,58.76,0,24,0.4,0,Love the products and fast shipping.,2025-08-13,1,3,0,0,Other
6453,49,1,5,30290,89,19,35.82,4,13,0.77,0,"Great experience, will shop again!",2025-09-02,1,2,0,0,Potential Customer
6454,25,1,5,57969,26,19,36.34,7,11,0.41,0,Very satisfied with my purchase.,2025-09-29,1,0,0,0,High Value Customer
6455,63,1,3,81636,34,24,51.2,7,10,0.06,0,The website is easy to use.,2025-07-17,1,1,1,1,Low Engagement Customer
6456,61,0,1,53140,55,33,35.22,13,17,0.84,0,The website is easy to use.,2025-07-02,1,1,1,1,Low Engagement Customer
6457,39,0,0,42617,56,32,34.35,11,24,0.21,0,Excellent customer service.,2025-09-07,1,1,1,1,Low Engagement Customer
6458,44,1,3,52062,83,25,51.6,6,1,0.22,0,Very satisfied with my purchase.,2025-07-14,1,2,1,1,Potential Customer
6459,66,0,6,147034,35,29,52.29,9,15,0.39,0,Very satisfied with my purchase.,2025-07-10,1,3,1,1,Other
6460,58,0,5,52988,27,15,40.04,5,14,0.77,0,The website is easy to use.,2025-09-27,1,1,0,0,Low Engagement Customer
6461,49,1,9,154821,57,16,70.1,1,13,0.09,0,Very satisfied with my purchase.,2025-07-05,1,3,0,0,Other
6462,47,0,0,75114,35,22,40.41,6,18,0.43,0,Love the products and fast shipping.,2025-08-08,1,1,0,1,Low Engagement Customer
6463,44,1,8,136672,21,38,42.57,14,11,0.71,1,Customer service was unhelpful.,2025-04-01,1,1,1,1,Low Engagement Customer
6464,67,1,9,56586,59,23,51.68,8,8,1.0,0,"Great experience, will shop again!",2025-07-09,1,2,1,1,Potential Customer
6465,43,0,0,131146,97,38,64.28,11,29,0.73,0,Love the products and fast shipping.,2025-09-09,1,3,1,1,Other
6466,30,1,1,41680,44,21,42.51,7,19,0.11,0,Very satisfied with my purchase.,2025-10-13,1,0,0,0,High Value Customer
6467,38,1,1,47795,96,14,47.84,1,23,0.28,0,Excellent customer service.,2025-10-12,1,0,0,0,High Value Customer
6468,69,0,9,88146,24,12,47.88,3,27,0.35,0,The website is easy to use.,2025-06-20,1,1,0,0,Low Engagement Customer
6469,61,0,5,26950,25,24,36.81,10,4,0.31,0,The website is easy to use.,2025-09-29,1,1,1,1,Low Engagement Customer
6470,31,0,8,140556,13,10,44.14,1,17,0.69,0,The website is easy to use.,2025-08-20,1,0,0,0,High Value Customer
6471,37,1,8,44499,31,23,27.13,8,16,0.6,0,Excellent customer service.,2025-06-01,1,1,1,1,Low Engagement Customer
6472,41,0,7,66112,43,13,42.42,2,8,0.57,0,Excellent customer service.,2025-07-25,1,0,0,0,High Value Customer
6473,31,1,1,48857,1,14,20.77,6,25,0.11,0,Love the products and fast shipping.,2025-08-30,1,1,0,0,Low Engagement Customer
6474,33,0,9,74539,3,33,37.32,15,17,0.3,1,I will not be shopping here again.,2024-06-17,1,1,1,1,Low Engagement Customer
6475,52,1,3,79588,55,35,45.66,12,19,0.4,0,Love the products and fast shipping.,2025-05-26,1,2,1,1,Potential Customer
6476,18,1,9,80058,49,11,53.96,0,10,0.19,0,Good quality and value for money.,2025-06-10,1,0,0,0,High Value Customer
6477,57,1,5,78922,6,30,27.49,12,22,0.47,0,The website is easy to use.,2025-06-17,1,1,1,1,Low Engagement Customer
6478,69,0,0,141843,89,44,71.27,14,19,0.5,0,Very satisfied with my purchase.,2025-10-01,1,3,1,1,Other
